cr5,cr3,cr2,cr1,cr4,cost
0,4,5,4,1,4450
0,0,3,5,4,4450
0,1,3,0,4,4450
0,0,3,13,3,4450
0,1,3,8,3,4450
0,2,3,3,3,4450
0,1,3,16,2,4450
0,2,3,11,2,4450
0,3,3,6,2,4450
0,4,3,1,2,4450
0,2,3,19,1,4450
0,3,3,14,1,4450
0,4,3,9,1,4450
0,5,3,4,1,4450
0,0,1,2,5,4450
0,0,1,10,4,4450
0,1,1,5,4,4450
0,2,1,0,4,4450
0,0,1,18,3,4450
0,1,1,13,3,4450
0,2,1,8,3,4450
0,3,1,3,3,4450
0,2,1,16,2,4450
0,3,1,11,2,4450
0,4,1,6,2,4450
0,5,1,1,2,4450
0,3,1,19,1,4450
0,4,1,14,1,4450
0,5,1,9,1,4450
0,6,1,4,1,4450
1,0,10,0,1,4500
1,0,10,8,0,4500
1,1,10,3,0,4500
1,0,8,5,1,4500
1,1,8,0,1,4500
1,0,8,13,0,4500
1,1,8,8,0,4500
1,2,8,3,0,4500
1,0,6,2,2,4500
1,0,6,10,1,4500
1,1,6,5,1,4500
1,2,6,0,1,4500
1,0,6,18,0,4500
1,1,6,13,0,4500
1,2,6,8,0,4500
1,3,6,3,0,4500
1,0,4,7,2,4500
1,1,4,2,2,4500
1,0,4,15,1,4500
1,1,4,10,1,4500
1,2,4,5,1,4500
1,3,4,0,1,4500
1,1,4,18,0,4500
1,2,4,13,0,4500
1,3,4,8,0,4500
1,4,4,3,0,4500
1,0,2,4,3,4500
1,0,2,12,2,4500
1,1,2,7,2,4500
1,2,2,2,2,4500
1,1,2,15,1,4500
1,2,2,10,1,4500
1,3,2,5,1,4500
1,4,2,0,1,4500
1,2,2,18,0,4500
1,3,2,13,0,4500
1,4,2,8,0,4500
1,5,2,3,0,4500
1,0,0,1,4,4500
1,0,0,9,3,4500
1,1,0,4,3,4500
1,0,0,17,2,4500
1,1,0,12,2,4500
1,2,0,7,2,4500
1,3,0,2,2,4500
1,2,0,15,1,4500
1,3,0,10,1,4500
1,4,0,5,1,4500
1,5,0,0,1,4500
1,3,0,18,0,4500
1,4,0,13,0,4500
1,5,0,8,0,4500
1,6,0,3,0,4500
0,0,10,4,2,4500
0,0,10,12,1,4500
0,1,10,7,1,4500
0,2,10,2,1,4500
0,0,8,1,3,4500
0,0,8,9,2,4500
0,1,8,4,2,4500
0,0,8,17,1,4500
0,1,8,12,1,4500
0,2,8,7,1,4500
0,3,8,2,1,4500
0,0,6,6,3,4500
0,1,6,1,3,4500
0,0,6,14,2,4500
0,1,6,9,2,4500
0,2,6,4,2,4500
0,1,6,17,1,4500
0,2,6,12,1,4500
0,3,6,7,1,4500
0,4,6,2,1,4500
0,0,4,3,4,4500
0,0,4,11,3,4500
0,1,4,6,3,4500
0,2,4,1,3,4500
0,0,4,19,2,4500
0,1,4,14,2,4500
0,2,4,9,2,4500
0,3,4,4,2,4500
0,2,4,17,1,4500
0,3,4,12,1,4500
0,4,4,7,1,4500
0,5,4,2,1,4500
0,0,2,0,5,4500
0,0,2,8,4,4500
0,1,2,3,4,4500
0,0,2,16,3,4500
0,1,2,11,3,4500
0,2,2,6,3,4500
0,3,2,1,3,4500
0,1,2,19,2,4500
0,2,2,14,2,4500
0,3,2,9,2,4500
0,4,2,4,2,4500
0,3,2,17,1,4500
0,4,2,12,1,4500
0,5,2,7,1,4500
0,6,2,2,1,4500
0,0,0,5,5,4500
0,1,0,0,5,4500
0,0,0,13,4,4500
0,1,0,8,4,4500
0,2,0,3,4,4500
0,1,0,16,3,4500
0,2,0,11,3,4500
0,3,0,6,3,4500
0,4,0,1,3,4500
0,2,0,19,2,4500
0,3,0,14,2,4500
0,4,0,9,2,4500
0,5,0,4,2,4500
0,4,0,17,1,4500
0,5,0,12,1,4500
0,6,0,7,1,4500
0,7,0,2,1,4500
1,0,9,3,1,4550
1,0,9,11,0,4550
1,1,9,6,0,4550
1,2,9,1,0,4550
1,0,7,0,2,4550
1,0,7,8,1,4550
1,1,7,3,1,4550
1,0,7,16,0,4550
1,1,7,11,0,4550
1,2,7,6,0,4550
1,3,7,1,0,4550
1,0,5,5,2,4550
1,1,5,0,2,4550
1,0,5,13,1,4550
1,1,5,8,1,4550
1,2,5,3,1,4550
1,1,5,16,0,4550
1,2,5,11,0,4550
1,3,5,6,0,4550
1,4,5,1,0,4550
1,0,3,2,3,4550
1,0,3,10,2,4550
1,1,3,5,2,4550
1,2,3,0,2,4550
1,0,3,18,1,4550
1,1,3,13,1,4550
1,2,3,8,1,4550
1,3,3,3,1,4550
1,2,3,16,0,4550
1,3,3,11,0,4550
1,4,3,6,0,4550
1,5,3,1,0,4550
1,0,1,7,3,4550
1,1,1,2,3,4550
1,0,1,15,2,4550
1,1,1,10,2,4550
1,2,1,5,2,4550
1,3,1,0,2,4550
1,1,1,18,1,4550
1,2,1,13,1,4550
1,3,1,8,1,4550
1,4,1,3,1,4550
1,3,1,16,0,4550
1,4,1,11,0,4550
1,5,1,6,0,4550
1,6,1,1,0,4550
0,0,9,7,2,4550
0,1,9,2,2,4550
0,0,9,15,1,4550
0,1,9,10,1,4550
0,2,9,5,1,4550
0,3,9,0,1,4550
0,0,7,4,3,4550
0,0,7,12,2,4550
0,1,7,7,2,4550
0,2,7,2,2,4550
0,1,7,15,1,4550
0,2,7,10,1,4550
0,3,7,5,1,4550
0,4,7,0,1,4550
0,0,5,1,4,4550
0,0,5,9,3,4550
0,1,5,4,3,4550
0,0,5,17,2,4550
0,1,5,12,2,4550
0,2,5,7,2,4550
0,3,5,2,2,4550
0,2,5,15,1,4550
0,3,5,10,1,4550
0,4,5,5,1,4550
0,5,5,0,1,4550
0,0,3,6,4,4550
0,1,3,1,4,4550
0,0,3,14,3,4550
0,1,3,9,3,4550
0,2,3,4,3,4550
0,1,3,17,2,4550
0,2,3,12,2,4550
0,3,3,7,2,4550
0,4,3,2,2,4550
0,3,3,15,1,4550
0,4,3,10,1,4550
0,5,3,5,1,4550
0,6,3,0,1,4550
0,0,1,3,5,4550
0,0,1,11,4,4550
0,1,1,6,4,4550
0,2,1,1,4,4550
0,0,1,19,3,4550
0,1,1,14,3,4550
0,2,1,9,3,4550
0,3,1,4,3,4550
0,2,1,17,2,4550
0,3,1,12,2,4550
0,4,1,7,2,4550
0,5,1,2,2,4550
0,4,1,15,1,4550
0,5,1,10,1,4550
0,6,1,5,1,4550
0,7,1,0,1,4550
1,0,10,1,1,4600
1,0,10,9,0,4600
1,1,10,4,0,4600
1,0,8,6,1,4600
1,1,8,1,1,4600
1,0,8,14,0,4600
1,1,8,9,0,4600
1,2,8,4,0,4600
1,0,6,3,2,4600
1,0,6,11,1,4600
1,1,6,6,1,4600
1,2,6,1,1,4600
1,0,6,19,0,4600
1,1,6,14,0,4600
1,2,6,9,0,4600
1,3,6,4,0,4600
1,0,4,0,3,4600
1,0,4,8,2,4600
1,1,4,3,2,4600
1,0,4,16,1,4600
1,1,4,11,1,4600
1,2,4,6,1,4600
1,3,4,1,1,4600
1,1,4,19,0,4600
1,2,4,14,0,4600
1,3,4,9,0,4600
1,4,4,4,0,4600
1,0,2,5,3,4600
1,1,2,0,3,4600
1,0,2,13,2,4600
1,1,2,8,2,4600
1,2,2,3,2,4600
1,1,2,16,1,4600
1,2,2,11,1,4600
1,3,2,6,1,4600
1,4,2,1,1,4600
1,2,2,19,0,4600
1,3,2,14,0,4600
1,4,2,9,0,4600
1,5,2,4,0,4600
1,0,0,2,4,4600
1,0,0,10,3,4600
1,1,0,5,3,4600
1,2,0,0,3,4600
1,0,0,18,2,4600
1,1,0,13,2,4600
1,2,0,8,2,4600
1,3,0,3,2,4600
1,2,0,16,1,4600
1,3,0,11,1,4600
1,4,0,6,1,4600
1,5,0,1,1,4600
1,3,0,19,0,4600
1,4,0,14,0,4600
1,5,0,9,0,4600
1,6,0,4,0,4600
0,0,10,5,2,4600
0,1,10,0,2,4600
0,0,10,13,1,4600
0,1,10,8,1,4600
0,2,10,3,1,4600
0,0,8,2,3,4600
0,0,8,10,2,4600
0,1,8,5,2,4600
0,2,8,0,2,4600
0,0,8,18,1,4600
0,1,8,13,1,4600
0,2,8,8,1,4600
0,3,8,3,1,4600
0,0,6,7,3,4600
0,1,6,2,3,4600
0,0,6,15,2,4600
0,1,6,10,2,4600
0,2,6,5,2,4600
0,3,6,0,2,4600
0,1,6,18,1,4600
0,2,6,13,1,4600
0,3,6,8,1,4600
0,4,6,3,1,4600
0,0,4,4,4,4600
0,0,4,12,3,4600
0,1,4,7,3,4600
0,2,4,2,3,4600
0,1,4,15,2,4600
0,2,4,10,2,4600
0,3,4,5,2,4600
0,4,4,0,2,4600
0,2,4,18,1,4600
0,3,4,13,1,4600
0,4,4,8,1,4600
0,5,4,3,1,4600
0,0,2,1,5,4600
0,0,2,9,4,4600
0,1,2,4,4,4600
0,0,2,17,3,4600
0,1,2,12,3,4600
0,2,2,7,3,4600
0,3,2,2,3,4600
0,2,2,15,2,4600
0,3,2,10,2,4600
0,4,2,5,2,4600
0,5,2,0,2,4600
0,3,2,18,1,4600
0,4,2,13,1,4600
0,5,2,8,1,4600
0,6,2,3,1,4600
0,0,0,6,5,4600
0,1,0,1,5,4600
0,0,0,14,4,4600
0,1,0,9,4,4600
0,2,0,4,4,4600
0,1,0,17,3,4600
0,2,0,12,3,4600
0,3,0,7,3,4600
0,4,0,2,3,4600
0,3,0,15,2,4600
0,4,0,10,2,4600
0,5,0,5,2,4600
0,6,0,0,2,4600
0,4,0,18,1,4600
0,5,0,13,1,4600
0,6,0,8,1,4600
0,7,0,3,1,4600
1,0,9,4,1,4650
1,0,9,12,0,4650
1,1,9,7,0,4650
1,2,9,2,0,4650
1,0,7,1,2,4650
1,0,7,9,1,4650
1,1,7,4,1,4650
1,0,7,17,0,4650
1,1,7,12,0,4650
1,2,7,7,0,4650
1,3,7,2,0,4650
1,0,5,6,2,4650
1,1,5,1,2,4650
1,0,5,14,1,4650
1,1,5,9,1,4650
1,2,5,4,1,4650
1,1,5,17,0,4650
1,2,5,12,0,4650
1,3,5,7,0,4650
1,4,5,2,0,4650
1,0,3,3,3,4650
1,0,3,11,2,4650
1,1,3,6,2,4650
1,2,3,1,2,4650
1,0,3,19,1,4650
1,1,3,14,1,4650
1,2,3,9,1,4650
1,3,3,4,1,4650
1,2,3,17,0,4650
1,3,3,12,0,4650
1,4,3,7,0,4650
1,5,3,2,0,4650
1,0,1,0,4,4650
1,0,1,8,3,4650
1,1,1,3,3,4650
1,0,1,16,2,4650
1,1,1,11,2,4650
1,2,1,6,2,4650
1,3,1,1,2,4650
1,1,1,19,1,4650
1,2,1,14,1,4650
1,3,1,9,1,4650
1,4,1,4,1,4650
1,3,1,17,0,4650
1,4,1,12,0,4650
1,5,1,7,0,4650
1,6,1,2,0,4650
0,0,9,0,3,4650
0,0,9,8,2,4650
0,1,9,3,2,4650
0,0,9,16,1,4650
0,1,9,11,1,4650
0,2,9,6,1,4650
0,3,9,1,1,4650
0,0,7,5,3,4650
0,1,7,0,3,4650
0,0,7,13,2,4650
0,1,7,8,2,4650
0,2,7,3,2,4650
0,1,7,16,1,4650
0,2,7,11,1,4650
0,3,7,6,1,4650
0,4,7,1,1,4650
0,0,5,2,4,4650
0,0,5,10,3,4650
0,1,5,5,3,4650
0,2,5,0,3,4650
0,0,5,18,2,4650
0,1,5,13,2,4650
0,2,5,8,2,4650
0,3,5,3,2,4650
0,2,5,16,1,4650
0,3,5,11,1,4650
0,4,5,6,1,4650
0,5,5,1,1,4650
0,0,3,7,4,4650
0,1,3,2,4,4650
0,0,3,15,3,4650
0,1,3,10,3,4650
0,2,3,5,3,4650
0,3,3,0,3,4650
0,1,3,18,2,4650
0,2,3,13,2,4650
0,3,3,8,2,4650
0,4,3,3,2,4650
0,3,3,16,1,4650
0,4,3,11,1,4650
0,5,3,6,1,4650
0,6,3,1,1,4650
0,0,1,4,5,4650
0,0,1,12,4,4650
0,1,1,7,4,4650
0,2,1,2,4,4650
0,1,1,15,3,4650
0,2,1,10,3,4650
0,3,1,5,3,4650
0,4,1,0,3,4650
0,2,1,18,2,4650
0,3,1,13,2,4650
0,4,1,8,2,4650
0,5,1,3,2,4650
0,4,1,16,1,4650
0,5,1,11,1,4650
0,6,1,6,1,4650
0,7,1,1,1,4650
1,0,10,2,1,4700
1,0,10,10,0,4700
1,1,10,5,0,4700
1,2,10,0,0,4700
1,0,8,7,1,4700
1,1,8,2,1,4700
1,0,8,15,0,4700
1,1,8,10,0,4700
1,2,8,5,0,4700
1,3,8,0,0,4700
1,0,6,4,2,4700
1,0,6,12,1,4700
1,1,6,7,1,4700
1,2,6,2,1,4700
1,1,6,15,0,4700
1,2,6,10,0,4700
1,3,6,5,0,4700
1,4,6,0,0,4700
1,0,4,1,3,4700
1,0,4,9,2,4700
1,1,4,4,2,4700
1,0,4,17,1,4700
1,1,4,12,1,4700
1,2,4,7,1,4700
1,3,4,2,1,4700
1,2,4,15,0,4700
1,3,4,10,0,4700
1,4,4,5,0,4700
1,5,4,0,0,4700
1,0,2,6,3,4700
1,1,2,1,3,4700
1,0,2,14,2,4700
1,1,2,9,2,4700
1,2,2,4,2,4700
1,1,2,17,1,4700
1,2,2,12,1,4700
1,3,2,7,1,4700
1,4,2,2,1,4700
1,3,2,15,0,4700
1,4,2,10,0,4700
1,5,2,5,0,4700
1,6,2,0,0,4700
1,0,0,3,4,4700
1,0,0,11,3,4700
1,1,0,6,3,4700
1,2,0,1,3,4700
1,0,0,19,2,4700
1,1,0,14,2,4700
1,2,0,9,2,4700
1,3,0,4,2,4700
1,2,0,17,1,4700
1,3,0,12,1,4700
1,4,0,7,1,4700
1,5,0,2,1,4700
1,4,0,15,0,4700
1,5,0,10,0,4700
1,6,0,5,0,4700
1,7,0,0,0,4700
0,0,10,6,2,4700
0,1,10,1,2,4700
0,0,10,14,1,4700
0,1,10,9,1,4700
0,2,10,4,1,4700
0,0,8,3,3,4700
0,0,8,11,2,4700
0,1,8,6,2,4700
0,2,8,1,2,4700
0,0,8,19,1,4700
0,1,8,14,1,4700
0,2,8,9,1,4700
0,3,8,4,1,4700
0,0,6,0,4,4700
0,0,6,8,3,4700
0,1,6,3,3,4700
0,0,6,16,2,4700
0,1,6,11,2,4700
0,2,6,6,2,4700
0,3,6,1,2,4700
0,1,6,19,1,4700
0,2,6,14,1,4700
0,3,6,9,1,4700
0,4,6,4,1,4700
0,0,4,5,4,4700
0,1,4,0,4,4700
0,0,4,13,3,4700
0,1,4,8,3,4700
0,2,4,3,3,4700
0,1,4,16,2,4700
0,2,4,11,2,4700
0,3,4,6,2,4700
0,4,4,1,2,4700
0,2,4,19,1,4700
0,3,4,14,1,4700
0,4,4,9,1,4700
0,5,4,4,1,4700
0,0,2,2,5,4700
0,0,2,10,4,4700
0,1,2,5,4,4700
0,2,2,0,4,4700
0,0,2,18,3,4700
0,1,2,13,3,4700
0,2,2,8,3,4700
0,3,2,3,3,4700
0,2,2,16,2,4700
0,3,2,11,2,4700
0,4,2,6,2,4700
0,5,2,1,2,4700
0,3,2,19,1,4700
0,4,2,14,1,4700
0,5,2,9,1,4700
0,6,2,4,1,4700
0,0,0,7,5,4700
0,1,0,2,5,4700
0,0,0,15,4,4700
0,1,0,10,4,4700
0,2,0,5,4,4700
0,3,0,0,4,4700
0,1,0,18,3,4700
0,2,0,13,3,4700
0,3,0,8,3,4700
0,4,0,3,3,4700
0,3,0,16,2,4700
0,4,0,11,2,4700
0,5,0,6,2,4700
0,6,0,1,2,4700
0,4,0,19,1,4700
0,5,0,14,1,4700
0,6,0,9,1,4700
0,7,0,4,1,4700
1,0,9,5,1,4750
1,1,9,0,1,4750
1,0,9,13,0,4750
1,1,9,8,0,4750
1,2,9,3,0,4750
1,0,7,2,2,4750
1,0,7,10,1,4750
1,1,7,5,1,4750
1,2,7,0,1,4750
1,0,7,18,0,4750
1,1,7,13,0,4750
1,2,7,8,0,4750
1,3,7,3,0,4750
1,0,5,7,2,4750
1,1,5,2,2,4750
1,0,5,15,1,4750
1,1,5,10,1,4750
1,2,5,5,1,4750
1,3,5,0,1,4750
1,1,5,18,0,4750
1,2,5,13,0,4750
1,3,5,8,0,4750
1,4,5,3,0,4750
1,0,3,4,3,4750
1,0,3,12,2,4750
1,1,3,7,2,4750
1,2,3,2,2,4750
1,1,3,15,1,4750
1,2,3,10,1,4750
1,3,3,5,1,4750
1,4,3,0,1,4750
1,2,3,18,0,4750
1,3,3,13,0,4750
1,4,3,8,0,4750
1,5,3,3,0,4750
1,0,1,1,4,4750
1,0,1,9,3,4750
1,1,1,4,3,4750
1,0,1,17,2,4750
1,1,1,12,2,4750
1,2,1,7,2,4750
1,3,1,2,2,4750
1,2,1,15,1,4750
1,3,1,10,1,4750
1,4,1,5,1,4750
1,5,1,0,1,4750
1,3,1,18,0,4750
1,4,1,13,0,4750
1,5,1,8,0,4750
1,6,1,3,0,4750
0,0,9,1,3,4750
0,0,9,9,2,4750
0,1,9,4,2,4750
0,0,9,17,1,4750
0,1,9,12,1,4750
0,2,9,7,1,4750
0,3,9,2,1,4750
0,2,9,15,0,4750
0,3,9,10,0,4750
0,4,9,5,0,4750
0,5,9,0,0,4750
0,0,7,6,3,4750
0,1,7,1,3,4750
0,0,7,14,2,4750
0,1,7,9,2,4750
0,2,7,4,2,4750
0,1,7,17,1,4750
0,2,7,12,1,4750
0,3,7,7,1,4750
0,4,7,2,1,4750
0,3,7,15,0,4750
0,4,7,10,0,4750
0,5,7,5,0,4750
0,6,7,0,0,4750
0,0,5,3,4,4750
0,0,5,11,3,4750
0,1,5,6,3,4750
0,2,5,1,3,4750
0,0,5,19,2,4750
0,1,5,14,2,4750
0,2,5,9,2,4750
0,3,5,4,2,4750
0,2,5,17,1,4750
0,3,5,12,1,4750
0,4,5,7,1,4750
0,5,5,2,1,4750
0,4,5,15,0,4750
0,5,5,10,0,4750
0,6,5,5,0,4750
0,7,5,0,0,4750
0,0,3,0,5,4750
0,0,3,8,4,4750
0,1,3,3,4,4750
0,0,3,16,3,4750
0,1,3,11,3,4750
0,2,3,6,3,4750
0,3,3,1,3,4750
0,1,3,19,2,4750
0,2,3,14,2,4750
0,3,3,9,2,4750
0,4,3,4,2,4750
0,3,3,17,1,4750
0,4,3,12,1,4750
0,5,3,7,1,4750
0,6,3,2,1,4750
0,5,3,15,0,4750
0,6,3,10,0,4750
0,7,3,5,0,4750
0,8,3,0,0,4750
0,0,1,5,5,4750
0,1,1,0,5,4750
0,0,1,13,4,4750
0,1,1,8,4,4750
0,2,1,3,4,4750
0,1,1,16,3,4750
0,2,1,11,3,4750
0,3,1,6,3,4750
0,4,1,1,3,4750
0,2,1,19,2,4750
0,3,1,14,2,4750
0,4,1,9,2,4750
0,5,1,4,2,4750
0,4,1,17,1,4750
0,5,1,12,1,4750
0,6,1,7,1,4750
0,7,1,2,1,4750
0,6,1,15,0,4750
0,7,1,10,0,4750
0,8,1,5,0,4750
0,9,1,0,0,4750
1,0,10,3,1,4800
1,0,10,11,0,4800
1,1,10,6,0,4800
1,2,10,1,0,4800
1,0,8,0,2,4800
1,0,8,8,1,4800
1,1,8,3,1,4800
1,0,8,16,0,4800
1,1,8,11,0,4800
1,2,8,6,0,4800
1,3,8,1,0,4800
1,0,6,5,2,4800
1,1,6,0,2,4800
1,0,6,13,1,4800
1,1,6,8,1,4800
1,2,6,3,1,4800
1,1,6,16,0,4800
1,2,6,11,0,4800
1,3,6,6,0,4800
1,4,6,1,0,4800
1,0,4,2,3,4800
1,0,4,10,2,4800
1,1,4,5,2,4800
1,2,4,0,2,4800
1,0,4,18,1,4800
1,1,4,13,1,4800
1,2,4,8,1,4800
1,3,4,3,1,4800
1,2,4,16,0,4800
1,3,4,11,0,4800
1,4,4,6,0,4800
1,5,4,1,0,4800
1,0,2,7,3,4800
1,1,2,2,3,4800
1,0,2,15,2,4800
1,1,2,10,2,4800
1,2,2,5,2,4800
1,3,2,0,2,4800
1,1,2,18,1,4800
1,2,2,13,1,4800
1,3,2,8,1,4800
1,4,2,3,1,4800
1,3,2,16,0,4800
1,4,2,11,0,4800
1,5,2,6,0,4800
1,6,2,1,0,4800
1,0,0,4,4,4800
1,0,0,12,3,4800
1,1,0,7,3,4800
1,2,0,2,3,4800
1,1,0,15,2,4800
1,2,0,10,2,4800
1,3,0,5,2,4800
1,4,0,0,2,4800
1,2,0,18,1,4800
1,3,0,13,1,4800
1,4,0,8,1,4800
1,5,0,3,1,4800
1,4,0,16,0,4800
1,5,0,11,0,4800
1,6,0,6,0,4800
1,7,0,1,0,4800
0,0,10,7,2,4800
0,1,10,2,2,4800
0,0,10,15,1,4800
0,1,10,10,1,4800
0,2,10,5,1,4800
0,3,10,0,1,4800
0,1,10,18,0,4800
0,2,10,13,0,4800
0,3,10,8,0,4800
0,4,10,3,0,4800
0,0,8,4,3,4800
0,0,8,12,2,4800
0,1,8,7,2,4800
0,2,8,2,2,4800
0,1,8,15,1,4800
0,2,8,10,1,4800
0,3,8,5,1,4800
0,4,8,0,1,4800
0,2,8,18,0,4800
0,3,8,13,0,4800
0,4,8,8,0,4800
0,5,8,3,0,4800
0,0,6,1,4,4800
0,0,6,9,3,4800
0,1,6,4,3,4800
0,0,6,17,2,4800
0,1,6,12,2,4800
0,2,6,7,2,4800
0,3,6,2,2,4800
0,2,6,15,1,4800
0,3,6,10,1,4800
0,4,6,5,1,4800
0,5,6,0,1,4800
0,3,6,18,0,4800
0,4,6,13,0,4800
0,5,6,8,0,4800
0,6,6,3,0,4800
0,0,4,6,4,4800
0,1,4,1,4,4800
0,0,4,14,3,4800
0,1,4,9,3,4800
0,2,4,4,3,4800
0,1,4,17,2,4800
0,2,4,12,2,4800
0,3,4,7,2,4800
0,4,4,2,2,4800
0,3,4,15,1,4800
0,4,4,10,1,4800
0,5,4,5,1,4800
0,6,4,0,1,4800
0,4,4,18,0,4800
0,5,4,13,0,4800
0,6,4,8,0,4800
0,7,4,3,0,4800
0,0,2,3,5,4800
0,0,2,11,4,4800
0,1,2,6,4,4800
0,2,2,1,4,4800
0,0,2,19,3,4800
0,1,2,14,3,4800
0,2,2,9,3,4800
0,3,2,4,3,4800
0,2,2,17,2,4800
0,3,2,12,2,4800
0,4,2,7,2,4800
0,5,2,2,2,4800
0,4,2,15,1,4800
0,5,2,10,1,4800
0,6,2,5,1,4800
0,7,2,0,1,4800
0,5,2,18,0,4800
0,6,2,13,0,4800
0,7,2,8,0,4800
0,8,2,3,0,4800
0,0,0,0,6,4800
0,0,0,8,5,4800
0,1,0,3,5,4800
0,0,0,16,4,4800
0,1,0,11,4,4800
0,2,0,6,4,4800
0,3,0,1,4,4800
0,1,0,19,3,4800
0,2,0,14,3,4800
0,3,0,9,3,4800
0,4,0,4,3,4800
0,3,0,17,2,4800
0,4,0,12,2,4800
0,5,0,7,2,4800
0,6,0,2,2,4800
0,5,0,15,1,4800
0,6,0,10,1,4800
0,7,0,5,1,4800
0,8,0,0,1,4800
0,6,0,18,0,4800
0,7,0,13,0,4800
0,8,0,8,0,4800
0,9,0,3,0,4800
1,0,9,6,1,4850
1,1,9,1,1,4850
1,0,9,14,0,4850
1,1,9,9,0,4850
1,2,9,4,0,4850
1,0,7,3,2,4850
1,0,7,11,1,4850
1,1,7,6,1,4850
1,2,7,1,1,4850
1,0,7,19,0,4850
1,1,7,14,0,4850
1,2,7,9,0,4850
1,3,7,4,0,4850
1,0,5,0,3,4850
1,0,5,8,2,4850
1,1,5,3,2,4850
1,0,5,16,1,4850
1,1,5,11,1,4850
1,2,5,6,1,4850
1,3,5,1,1,4850
1,1,5,19,0,4850
1,2,5,14,0,4850
1,3,5,9,0,4850
1,4,5,4,0,4850
1,0,3,5,3,4850
1,1,3,0,3,4850
1,0,3,13,2,4850
1,1,3,8,2,4850
1,2,3,3,2,4850
1,1,3,16,1,4850
1,2,3,11,1,4850
1,3,3,6,1,4850
1,4,3,1,1,4850
1,2,3,19,0,4850
1,3,3,14,0,4850
1,4,3,9,0,4850
1,5,3,4,0,4850
1,0,1,2,4,4850
1,0,1,10,3,4850
1,1,1,5,3,4850
1,2,1,0,3,4850
1,0,1,18,2,4850
1,1,1,13,2,4850
1,2,1,8,2,4850
1,3,1,3,2,4850
1,2,1,16,1,4850
1,3,1,11,1,4850
1,4,1,6,1,4850
1,5,1,1,1,4850
1,3,1,19,0,4850
1,4,1,14,0,4850
1,5,1,9,0,4850
1,6,1,4,0,4850
0,0,9,2,3,4850
0,0,9,10,2,4850
0,1,9,5,2,4850
0,2,9,0,2,4850
0,0,9,18,1,4850
0,1,9,13,1,4850
0,2,9,8,1,4850
0,3,9,3,1,4850
0,2,9,16,0,4850
0,3,9,11,0,4850
0,4,9,6,0,4850
0,5,9,1,0,4850
0,0,7,7,3,4850
0,1,7,2,3,4850
0,0,7,15,2,4850
0,1,7,10,2,4850
0,2,7,5,2,4850
0,3,7,0,2,4850
0,1,7,18,1,4850
0,2,7,13,1,4850
0,3,7,8,1,4850
0,4,7,3,1,4850
0,3,7,16,0,4850
0,4,7,11,0,4850
0,5,7,6,0,4850
0,6,7,1,0,4850
0,0,5,4,4,4850
0,0,5,12,3,4850
0,1,5,7,3,4850
0,2,5,2,3,4850
0,1,5,15,2,4850
0,2,5,10,2,4850
0,3,5,5,2,4850
0,4,5,0,2,4850
0,2,5,18,1,4850
0,3,5,13,1,4850
0,4,5,8,1,4850
0,5,5,3,1,4850
0,4,5,16,0,4850
0,5,5,11,0,4850
0,6,5,6,0,4850
0,7,5,1,0,4850
0,0,3,1,5,4850
0,0,3,9,4,4850
0,1,3,4,4,4850
0,0,3,17,3,4850
0,1,3,12,3,4850
0,2,3,7,3,4850
0,3,3,2,3,4850
0,2,3,15,2,4850
0,3,3,10,2,4850
0,4,3,5,2,4850
0,5,3,0,2,4850
0,3,3,18,1,4850
0,4,3,13,1,4850
0,5,3,8,1,4850
0,6,3,3,1,4850
0,5,3,16,0,4850
0,6,3,11,0,4850
0,7,3,6,0,4850
0,8,3,1,0,4850
0,0,1,6,5,4850
0,1,1,1,5,4850
0,0,1,14,4,4850
0,1,1,9,4,4850
0,2,1,4,4,4850
0,1,1,17,3,4850
0,2,1,12,3,4850
0,3,1,7,3,4850
0,4,1,2,3,4850
0,3,1,15,2,4850
0,4,1,10,2,4850
0,5,1,5,2,4850
0,6,1,0,2,4850
0,4,1,18,1,4850
0,5,1,13,1,4850
0,6,1,8,1,4850
0,7,1,3,1,4850
0,6,1,16,0,4850
0,7,1,11,0,4850
0,8,1,6,0,4850
0,9,1,1,0,4850
1,0,10,4,1,4900
1,0,10,12,0,4900
1,1,10,7,0,4900
1,2,10,2,0,4900
1,0,8,1,2,4900
1,0,8,9,1,4900
1,1,8,4,1,4900
1,0,8,17,0,4900
1,1,8,12,0,4900
1,2,8,7,0,4900
1,3,8,2,0,4900
1,0,6,6,2,4900
1,1,6,1,2,4900
1,0,6,14,1,4900
1,1,6,9,1,4900
1,2,6,4,1,4900
1,1,6,17,0,4900
1,2,6,12,0,4900
1,3,6,7,0,4900
1,4,6,2,0,4900
1,0,4,3,3,4900
1,0,4,11,2,4900
1,1,4,6,2,4900
1,2,4,1,2,4900
1,0,4,19,1,4900
1,1,4,14,1,4900
1,2,4,9,1,4900
1,3,4,4,1,4900
1,2,4,17,0,4900
1,3,4,12,0,4900
1,4,4,7,0,4900
1,5,4,2,0,4900
1,0,2,0,4,4900
1,0,2,8,3,4900
1,1,2,3,3,4900
1,0,2,16,2,4900
1,1,2,11,2,4900
1,2,2,6,2,4900
1,3,2,1,2,4900
1,1,2,19,1,4900
1,2,2,14,1,4900
1,3,2,9,1,4900
1,4,2,4,1,4900
1,3,2,17,0,4900
1,4,2,12,0,4900
1,5,2,7,0,4900
1,6,2,2,0,4900
