cr5,cr3,cr2,cr1,cr4,cost
0,0,12,8,0,3800
0,0,10,13,0,3800
0,0,8,18,0,3800
3,0,1,0,0,3850
2,2,1,2,0,3850
2,1,3,2,0,3850
2,1,1,7,0,3850
2,0,1,4,1,3850
2,0,5,2,0,3850
2,0,3,7,0,3850
2,0,1,12,0,3850
1,4,1,4,0,3850
1,3,1,1,1,3850
1,3,3,4,0,3850
1,3,1,9,0,3850
1,2,3,1,1,3850
1,2,1,6,1,3850
1,2,5,4,0,3850
1,2,3,9,0,3850
1,2,1,14,0,3850
1,1,1,3,2,3850
1,1,5,1,1,3850
1,1,3,6,1,3850
1,1,1,11,1,3850
1,1,7,4,0,3850
1,1,5,9,0,3850
1,1,3,14,0,3850
1,1,1,19,0,3850
1,0,1,0,3,3850
1,0,3,3,2,3850
1,0,1,8,2,3850
1,0,7,1,1,3850
1,0,5,6,1,3850
1,0,3,11,1,3850
1,0,1,16,1,3850
1,0,9,4,0,3850
1,0,7,9,0,3850
1,0,5,14,0,3850
1,0,3,19,0,3850
0,7,1,1,0,3850
0,6,3,1,0,3850
0,6,1,6,0,3850
0,5,1,3,1,3850
0,5,5,1,0,3850
0,5,3,6,0,3850
0,5,1,11,0,3850
0,4,1,0,2,3850
0,4,3,3,1,3850
0,4,1,8,1,3850
0,4,7,1,0,3850
0,4,5,6,0,3850
0,4,3,11,0,3850
0,4,1,16,0,3850
0,3,3,0,2,3850
0,3,1,5,2,3850
0,3,5,3,1,3850
0,3,3,8,1,3850
0,3,1,13,1,3850
0,3,9,1,0,3850
0,3,7,6,0,3850
0,3,5,11,0,3850
0,3,3,16,0,3850
0,3,1,21,0,3850
0,2,1,2,3,3850
0,2,5,0,2,3850
0,2,3,5,2,3850
0,2,1,10,2,3850
0,2,7,3,1,3850
0,2,5,8,1,3850
0,2,3,13,1,3850
0,2,1,18,1,3850
0,2,11,1,0,3850
0,2,9,6,0,3850
0,2,7,11,0,3850
0,2,5,16,0,3850
0,2,3,21,0,3850
0,1,3,2,3,3850
0,1,1,7,3,3850
0,1,7,0,2,3850
0,1,5,5,2,3850
0,1,3,10,2,3850
0,1,1,15,2,3850
0,1,9,3,1,3850
0,1,7,8,1,3850
0,1,5,13,1,3850
0,1,3,18,1,3850
0,1,13,1,0,3850
0,1,11,6,0,3850
0,1,9,11,0,3850
0,1,7,16,0,3850
0,1,5,21,0,3850
0,0,1,4,4,3850
0,0,5,2,3,3850
0,0,3,7,3,3850
0,0,1,12,3,3850
0,0,9,0,2,3850
0,0,7,5,2,3850
0,0,5,10,2,3850
0,0,3,15,2,3850
0,0,1,20,2,3850
0,0,11,3,1,3850
0,0,9,8,1,3850
0,0,7,13,1,3850
0,0,5,18,1,3850
0,0,15,1,0,3850
0,0,13,6,0,3850
0,0,11,11,0,3850
0,0,9,16,0,3850
0,0,7,21,0,3850
3,0,0,3,0,3900
2,3,0,0,0,3900
2,2,2,0,0,3900
2,2,0,5,0,3900
2,1,0,2,1,3900
2,1,4,0,0,3900
2,1,2,5,0,3900
2,1,0,10,0,3900
2,0,2,2,1,3900
2,0,0,7,1,3900
2,0,6,0,0,3900
2,0,4,5,0,3900
2,0,2,10,0,3900
2,0,0,15,0,3900
1,5,0,2,0,3900
1,4,2,2,0,3900
1,4,0,7,0,3900
1,3,0,4,1,3900
1,3,4,2,0,3900
1,3,2,7,0,3900
1,3,0,12,0,3900
1,2,0,1,2,3900
1,2,2,4,1,3900
1,2,0,9,1,3900
1,2,6,2,0,3900
1,2,4,7,0,3900
1,2,2,12,0,3900
1,2,0,17,0,3900
1,1,2,1,2,3900
1,1,0,6,2,3900
1,1,4,4,1,3900
1,1,2,9,1,3900
1,1,0,14,1,3900
1,1,8,2,0,3900
1,1,6,7,0,3900
1,1,4,12,0,3900
1,1,2,17,0,3900
1,1,0,22,0,3900
1,0,0,3,3,3900
1,0,4,1,2,3900
1,0,2,6,2,3900
1,0,0,11,2,3900
1,0,6,4,1,3900
1,0,4,9,1,3900
1,0,2,14,1,3900
1,0,0,19,1,3900
1,0,10,2,0,3900
1,0,8,7,0,3900
1,0,6,12,0,3900
1,0,4,17,0,3900
1,0,2,22,0,3900
0,7,0,4,0,3900
0,6,0,1,1,3900
0,6,2,4,0,3900
0,6,0,9,0,3900
0,5,2,1,1,3900
0,5,0,6,1,3900
0,5,4,4,0,3900
0,5,2,9,0,3900
0,5,0,14,0,3900
0,4,0,3,2,3900
0,4,4,1,1,3900
0,4,2,6,1,3900
0,4,0,11,1,3900
0,4,6,4,0,3900
0,4,4,9,0,3900
0,4,2,14,0,3900
0,4,0,19,0,3900
0,3,0,0,3,3900
0,3,2,3,2,3900
0,3,0,8,2,3900
0,3,6,1,1,3900
0,3,4,6,1,3900
0,3,2,11,1,3900
0,3,0,16,1,3900
0,3,8,4,0,3900
0,3,6,9,0,3900
0,3,4,14,0,3900
0,3,2,19,0,3900
0,2,2,0,3,3900
0,2,0,5,3,3900
0,2,4,3,2,3900
0,2,2,8,2,3900
0,2,0,13,2,3900
0,2,8,1,1,3900
0,2,6,6,1,3900
0,2,4,11,1,3900
0,2,2,16,1,3900
0,2,0,21,1,3900
0,2,10,4,0,3900
0,2,8,9,0,3900
0,2,6,14,0,3900
0,2,4,19,0,3900
0,1,0,2,4,3900
0,1,4,0,3,3900
0,1,2,5,3,3900
0,1,0,10,3,3900
0,1,6,3,2,3900
0,1,4,8,2,3900
0,1,2,13,2,3900
0,1,0,18,2,3900
0,1,10,1,1,3900
0,1,8,6,1,3900
0,1,6,11,1,3900
0,1,4,16,1,3900
0,1,2,21,1,3900
0,1,12,4,0,3900
0,1,10,9,0,3900
0,1,8,14,0,3900
0,1,6,19,0,3900
0,0,2,2,4,3900
0,0,0,7,4,3900
0,0,6,0,3,3900
0,0,4,5,3,3900
0,0,2,10,3,3900
0,0,0,15,3,3900
0,0,8,3,2,3900
0,0,6,8,2,3900
0,0,4,13,2,3900
0,0,2,18,2,3900
0,0,12,1,1,3900
0,0,10,6,1,3900
0,0,8,11,1,3900
0,0,6,16,1,3900
0,0,4,21,1,3900
0,0,14,4,0,3900
0,0,12,9,0,3900
0,0,10,14,0,3900
0,0,8,19,0,3900
3,0,1,1,0,3950
2,2,1,3,0,3950
2,1,1,0,1,3950
2,1,3,3,0,3950
2,1,1,8,0,3950
2,0,3,0,1,3950
2,0,1,5,1,3950
2,0,5,3,0,3950
2,0,3,8,0,3950
2,0,1,13,0,3950
1,5,1,0,0,3950
1,4,3,0,0,3950
1,4,1,5,0,3950
1,3,1,2,1,3950
1,3,5,0,0,3950
1,3,3,5,0,3950
1,3,1,10,0,3950
1,2,3,2,1,3950
1,2,1,7,1,3950
1,2,7,0,0,3950
1,2,5,5,0,3950
1,2,3,10,0,3950
1,2,1,15,0,3950
1,1,1,4,2,3950
1,1,5,2,1,3950
1,1,3,7,1,3950
1,1,1,12,1,3950
1,1,9,0,0,3950
1,1,7,5,0,3950
1,1,5,10,0,3950
1,1,3,15,0,3950
1,1,1,20,0,3950
1,0,1,1,3,3950
1,0,3,4,2,3950
1,0,1,9,2,3950
1,0,7,2,1,3950
1,0,5,7,1,3950
1,0,3,12,1,3950
1,0,1,17,1,3950
1,0,11,0,0,3950
1,0,9,5,0,3950
1,0,7,10,0,3950
1,0,5,15,0,3950
1,0,3,20,0,3950
0,7,1,2,0,3950
0,6,3,2,0,3950
0,6,1,7,0,3950
0,5,1,4,1,3950
0,5,5,2,0,3950
0,5,3,7,0,3950
0,5,1,12,0,3950
0,4,1,1,2,3950
0,4,3,4,1,3950
0,4,1,9,1,3950
0,4,7,2,0,3950
0,4,5,7,0,3950
0,4,3,12,0,3950
0,4,1,17,0,3950
0,3,3,1,2,3950
0,3,1,6,2,3950
0,3,5,4,1,3950
0,3,3,9,1,3950
0,3,1,14,1,3950
0,3,9,2,0,3950
0,3,7,7,0,3950
0,3,5,12,0,3950
0,3,3,17,0,3950
0,3,1,22,0,3950
0,2,1,3,3,3950
0,2,5,1,2,3950
0,2,3,6,2,3950
0,2,1,11,2,3950
0,2,7,4,1,3950
0,2,5,9,1,3950
0,2,3,14,1,3950
0,2,1,19,1,3950
0,2,11,2,0,3950
0,2,9,7,0,3950
0,2,7,12,0,3950
0,2,5,17,0,3950
0,2,3,22,0,3950
0,1,1,0,4,3950
0,1,3,3,3,3950
0,1,1,8,3,3950
0,1,7,1,2,3950
0,1,5,6,2,3950
0,1,3,11,2,3950
0,1,1,16,2,3950
0,1,9,4,1,3950
0,1,7,9,1,3950
0,1,5,14,1,3950
0,1,3,19,1,3950
0,1,13,2,0,3950
0,1,11,7,0,3950
0,1,9,12,0,3950
0,1,7,17,0,3950
0,1,5,22,0,3950
0,0,3,0,4,3950
0,0,1,5,4,3950
0,0,5,3,3,3950
0,0,3,8,3,3950
0,0,1,13,3,3950
0,0,9,1,2,3950
0,0,7,6,2,3950
0,0,5,11,2,3950
0,0,3,16,2,3950
0,0,1,21,2,3950
0,0,11,4,1,3950
0,0,9,9,1,3950
0,0,7,14,1,3950
0,0,5,19,1,3950
0,0,15,2,0,3950
0,0,13,7,0,3950
0,0,11,12,0,3950
0,0,9,17,0,3950
0,0,7,22,0,3950
3,0,0,4,0,4000
2,3,0,1,0,4000
2,2,2,1,0,4000
2,2,0,6,0,4000
2,1,0,3,1,4000
2,1,4,1,0,4000
2,1,2,6,0,4000
2,1,0,11,0,4000
2,0,0,0,2,4000
2,0,2,3,1,4000
2,0,0,8,1,4000
2,0,6,1,0,4000
2,0,4,6,0,4000
2,0,2,11,0,4000
2,0,0,16,0,4000
1,5,0,3,0,4000
1,4,0,0,1,4000
1,4,2,3,0,4000
1,4,0,8,0,4000
1,3,2,0,1,4000
1,3,0,5,1,4000
1,3,4,3,0,4000
1,3,2,8,0,4000
1,3,0,13,0,4000
1,2,0,2,2,4000
1,2,4,0,1,4000
1,2,2,5,1,4000
1,2,0,10,1,4000
1,2,6,3,0,4000
1,2,4,8,0,4000
1,2,2,13,0,4000
1,2,0,18,0,4000
1,1,2,2,2,4000
1,1,0,7,2,4000
1,1,6,0,1,4000
1,1,4,5,1,4000
1,1,2,10,1,4000
1,1,0,15,1,4000
1,1,8,3,0,4000
1,1,6,8,0,4000
1,1,4,13,0,4000
1,1,2,18,0,4000
1,0,0,4,3,4000
1,0,4,2,2,4000
1,0,2,7,2,4000
1,0,0,12,2,4000
1,0,8,0,1,4000
1,0,6,5,1,4000
1,0,4,10,1,4000
1,0,2,15,1,4000
1,0,0,20,1,4000
1,0,10,3,0,4000
1,0,8,8,0,4000
1,0,6,13,0,4000
1,0,4,18,0,4000
0,8,0,0,0,4000
0,7,2,0,0,4000
0,7,0,5,0,4000
0,6,0,2,1,4000
0,6,4,0,0,4000
0,6,2,5,0,4000
0,6,0,10,0,4000
0,5,2,2,1,4000
0,5,0,7,1,4000
0,5,6,0,0,4000
0,5,4,5,0,4000
0,5,2,10,0,4000
0,5,0,15,0,4000
0,4,0,4,2,4000
0,4,4,2,1,4000
0,4,2,7,1,4000
0,4,0,12,1,4000
0,4,8,0,0,4000
0,4,6,5,0,4000
0,4,4,10,0,4000
0,4,2,15,0,4000
0,4,0,20,0,4000
0,3,0,1,3,4000
0,3,2,4,2,4000
0,3,0,9,2,4000
0,3,6,2,1,4000
0,3,4,7,1,4000
0,3,2,12,1,4000
0,3,0,17,1,4000
0,3,10,0,0,4000
0,3,8,5,0,4000
0,3,6,10,0,4000
0,3,4,15,0,4000
0,3,2,20,0,4000
0,2,2,1,3,4000
0,2,0,6,3,4000
0,2,4,4,2,4000
0,2,2,9,2,4000
0,2,0,14,2,4000
0,2,8,2,1,4000
0,2,6,7,1,4000
0,2,4,12,1,4000
0,2,2,17,1,4000
0,2,0,22,1,4000
0,2,12,0,0,4000
0,2,10,5,0,4000
0,2,8,10,0,4000
0,2,6,15,0,4000
0,2,4,20,0,4000
0,1,0,3,4,4000
0,1,4,1,3,4000
0,1,2,6,3,4000
0,1,0,11,3,4000
0,1,6,4,2,4000
0,1,4,9,2,4000
0,1,2,14,2,4000
0,1,0,19,2,4000
0,1,10,2,1,4000
0,1,8,7,1,4000
0,1,6,12,1,4000
0,1,4,17,1,4000
0,1,2,22,1,4000
0,1,14,0,0,4000
0,1,12,5,0,4000
0,1,10,10,0,4000
0,1,8,15,0,4000
0,1,6,20,0,4000
0,0,0,0,5,4000
0,0,2,3,4,4000
0,0,0,8,4,4000
0,0,6,1,3,4000
0,0,4,6,3,4000
0,0,2,11,3,4000
0,0,0,16,3,4000
0,0,8,4,2,4000
0,0,6,9,2,4000
0,0,4,14,2,4000
0,0,2,19,2,4000
0,0,12,2,1,4000
0,0,10,7,1,4000
0,0,8,12,1,4000
0,0,6,17,1,4000
0,0,4,22,1,4000
0,0,14,5,0,4000
0,0,12,10,0,4000
0,0,10,15,0,4000
0,0,8,20,0,4000
3,0,1,2,0,4050
2,2,1,4,0,4050
2,1,1,1,1,4050
2,1,3,4,0,4050
2,1,1,9,0,4050
2,0,3,1,1,4050
2,0,1,6,1,4050
2,0,5,4,0,4050
2,0,3,9,0,4050
2,0,1,14,0,4050
1,5,1,1,0,4050
1,4,3,1,0,4050
1,4,1,6,0,4050
1,3,1,3,1,4050
1,3,5,1,0,4050
1,3,3,6,0,4050
1,3,1,11,0,4050
1,2,1,0,2,4050
1,2,3,3,1,4050
1,2,1,8,1,4050
1,2,7,1,0,4050
1,2,5,6,0,4050
1,2,3,11,0,4050
1,2,1,16,0,4050
1,1,3,0,2,4050
1,1,1,5,2,4050
1,1,5,3,1,4050
1,1,3,8,1,4050
1,1,1,13,1,4050
1,1,9,1,0,4050
1,1,7,6,0,4050
1,1,5,11,0,4050
1,1,3,16,0,4050
1,1,1,21,0,4050
1,0,1,2,3,4050
1,0,5,0,2,4050
1,0,3,5,2,4050
1,0,1,10,2,4050
1,0,7,3,1,4050
1,0,5,8,1,4050
1,0,3,13,1,4050
1,0,1,18,1,4050
1,0,11,1,0,4050
1,0,9,6,0,4050
1,0,7,11,0,4050
1,0,5,16,0,4050
1,0,3,21,0,4050
0,7,1,3,0,4050
0,6,1,0,1,4050
0,6,3,3,0,4050
0,6,1,8,0,4050
0,5,3,0,1,4050
0,5,1,5,1,4050
0,5,5,3,0,4050
0,5,3,8,0,4050
0,5,1,13,0,4050
0,4,1,2,2,4050
0,4,5,0,1,4050
0,4,3,5,1,4050
0,4,1,10,1,4050
0,4,7,3,0,4050
0,4,5,8,0,4050
0,4,3,13,0,4050
0,4,1,18,0,4050
0,3,3,2,2,4050
0,3,1,7,2,4050
0,3,7,0,1,4050
0,3,5,5,1,4050
0,3,3,10,1,4050
0,3,1,15,1,4050
0,3,9,3,0,4050
0,3,7,8,0,4050
0,3,5,13,0,4050
0,3,3,18,0,4050
0,2,1,4,3,4050
0,2,5,2,2,4050
0,2,3,7,2,4050
0,2,1,12,2,4050
0,2,9,0,1,4050
0,2,7,5,1,4050
0,2,5,10,1,4050
0,2,3,15,1,4050
0,2,1,20,1,4050
0,2,11,3,0,4050
0,2,9,8,0,4050
0,2,7,13,0,4050
0,2,5,18,0,4050
0,1,1,1,4,4050
0,1,3,4,3,4050
0,1,1,9,3,4050
0,1,7,2,2,4050
0,1,5,7,2,4050
0,1,3,12,2,4050
0,1,1,17,2,4050
0,1,11,0,1,4050
0,1,9,5,1,4050
0,1,7,10,1,4050
0,1,5,15,1,4050
0,1,3,20,1,4050
0,1,13,3,0,4050
0,1,11,8,0,4050
0,1,9,13,0,4050
0,1,7,18,0,4050
0,0,3,1,4,4050
0,0,1,6,4,4050
0,0,5,4,3,4050
0,0,3,9,3,4050
0,0,1,14,3,4050
0,0,9,2,2,4050
0,0,7,7,2,4050
0,0,5,12,2,4050
0,0,3,17,2,4050
0,0,1,22,2,4050
0,0,13,0,1,4050
0,0,11,5,1,4050
0,0,9,10,1,4050
0,0,7,15,1,4050
0,0,5,20,1,4050
0,0,15,3,0,4050
0,0,13,8,0,4050
0,0,11,13,0,4050
0,0,9,18,0,4050
3,1,0,0,0,4100
3,0,2,0,0,4100
3,0,0,5,0,4100
2,3,0,2,0,4100
2,2,2,2,0,4100
2,2,0,7,0,4100
2,1,0,4,1,4100
2,1,4,2,0,4100
2,1,2,7,0,4100
2,1,0,12,0,4100
2,0,0,1,2,4100
2,0,2,4,1,4100
2,0,0,9,1,4100
2,0,6,2,0,4100
2,0,4,7,0,4100
2,0,2,12,0,4100
2,0,0,17,0,4100
1,5,0,4,0,4100
1,4,0,1,1,4100
1,4,2,4,0,4100
1,4,0,9,0,4100
1,3,2,1,1,4100
1,3,0,6,1,4100
1,3,4,4,0,4100
1,3,2,9,0,4100
1,3,0,14,0,4100
1,2,0,3,2,4100
1,2,4,1,1,4100
1,2,2,6,1,4100
1,2,0,11,1,4100
1,2,6,4,0,4100
1,2,4,9,0,4100
1,2,2,14,0,4100
1,2,0,19,0,4100
1,1,0,0,3,4100
1,1,2,3,2,4100
1,1,0,8,2,4100
1,1,6,1,1,4100
1,1,4,6,1,4100
1,1,2,11,1,4100
1,1,0,16,1,4100
1,1,8,4,0,4100
1,1,6,9,0,4100
1,1,4,14,0,4100
1,1,2,19,0,4100
1,0,2,0,3,4100
1,0,0,5,3,4100
1,0,4,3,2,4100
1,0,2,8,2,4100
1,0,0,13,2,4100
1,0,8,1,1,4100
1,0,6,6,1,4100
1,0,4,11,1,4100
1,0,2,16,1,4100
1,0,0,21,1,4100
1,0,10,4,0,4100
1,0,8,9,0,4100
1,0,6,14,0,4100
1,0,4,19,0,4100
0,8,0,1,0,4100
0,7,2,1,0,4100
0,7,0,6,0,4100
0,6,0,3,1,4100
0,6,4,1,0,4100
0,6,2,6,0,4100
0,6,0,11,0,4100
0,5,0,0,2,4100
0,5,2,3,1,4100
0,5,0,8,1,4100
0,5,6,1,0,4100
0,5,4,6,0,4100
0,5,2,11,0,4100
0,5,0,16,0,4100
0,4,2,0,2,4100
0,4,0,5,2,4100
0,4,4,3,1,4100
0,4,2,8,1,4100
0,4,0,13,1,4100
0,4,8,1,0,4100
0,4,6,6,0,4100
0,4,4,11,0,4100
0,4,2,16,0,4100
0,4,0,21,0,4100
0,3,0,2,3,4100
0,3,4,0,2,4100
0,3,2,5,2,4100
0,3,0,10,2,4100
0,3,6,3,1,4100
0,3,4,8,1,4100
0,3,2,13,1,4100
0,3,0,18,1,4100
0,3,10,1,0,4100
0,3,8,6,0,4100
0,3,6,11,0,4100
0,3,4,16,0,4100
0,3,2,21,0,4100
0,2,2,2,3,4100
0,2,0,7,3,4100
0,2,6,0,2,4100
0,2,4,5,2,4100
0,2,2,10,2,4100
0,2,0,15,2,4100
0,2,8,3,1,4100
0,2,6,8,1,4100
0,2,4,13,1,4100
0,2,2,18,1,4100
0,2,12,1,0,4100
0,2,10,6,0,4100
0,2,8,11,0,4100
0,2,6,16,0,4100
0,2,4,21,0,4100
0,1,0,4,4,4100
0,1,4,2,3,4100
0,1,2,7,3,4100
0,1,0,12,3,4100
0,1,8,0,2,4100
0,1,6,5,2,4100
0,1,4,10,2,4100
0,1,2,15,2,4100
0,1,0,20,2,4100
0,1,10,3,1,4100
0,1,8,8,1,4100
0,1,6,13,1,4100
0,1,4,18,1,4100
0,1,14,1,0,4100
0,1,12,6,0,4100
0,1,10,11,0,4100
0,1,8,16,0,4100
0,1,6,21,0,4100
0,0,0,1,5,4100
0,0,2,4,4,4100
0,0,0,9,4,4100
0,0,6,2,3,4100
0,0,4,7,3,4100
0,0,2,12,3,4100
0,0,0,17,3,4100
0,0,10,0,2,4100
0,0,8,5,2,4100
0,0,6,10,2,4100
0,0,4,15,2,4100
0,0,2,20,2,4100
0,0,12,3,1,4100
0,0,10,8,1,4100
0,0,8,13,1,4100
0,0,6,18,1,4100
0,0,14,6,0,4100
0,0,12,11,0,4100
0,0,10,16,0,4100
0,0,8,21,0,4100
3,0,1,3,0,4150
2,3,1,0,0,4150
2,2,3,0,0,4150
2,2,1,5,0,4150
2,1,1,2,1,4150
2,1,5,0,0,4150
2,1,3,5,0,4150
2,1,1,10,0,4150
2,0,3,2,1,4150
2,0,1,7,1,4150
2,0,7,0,0,4150
2,0,5,5,0,4150
2,0,3,10,0,4150
2,0,1,15,0,4150
1,5,1,2,0,4150
1,4,3,2,0,4150
1,4,1,7,0,4150
1,3,1,4,1,4150
1,3,5,2,0,4150
1,3,3,7,0,4150
1,3,1,12,0,4150
1,2,1,1,2,4150
1,2,3,4,1,4150
1,2,1,9,1,4150
1,2,7,2,0,4150
1,2,5,7,0,4150
1,2,3,12,0,4150
1,2,1,17,0,4150
1,1,3,1,2,4150
1,1,1,6,2,4150
1,1,5,4,1,4150
1,1,3,9,1,4150
1,1,1,14,1,4150
1,1,9,2,0,4150
1,1,7,7,0,4150
1,1,5,12,0,4150
1,1,3,17,0,4150
1,1,1,22,0,4150
1,0,1,3,3,4150
1,0,5,1,2,4150
1,0,3,6,2,4150
1,0,1,11,2,4150
1,0,7,4,1,4150
1,0,5,9,1,4150
1,0,3,14,1,4150
1,0,1,19,1,4150
1,0,11,2,0,4150
1,0,9,7,0,4150
1,0,7,12,0,4150
1,0,5,17,0,4150
1,0,3,22,0,4150
0,7,1,4,0,4150
0,6,1,1,1,4150
0,6,3,4,0,4150
0,6,1,9,0,4150
0,5,3,1,1,4150
0,5,1,6,1,4150
0,5,5,4,0,4150
0,5,3,9,0,4150
0,5,1,14,0,4150
0,4,1,3,2,4150
0,4,5,1,1,4150
0,4,3,6,1,4150
0,4,1,11,1,4150
0,4,7,4,0,4150
0,4,5,9,0,4150
0,4,3,14,0,4150
0,4,1,19,0,4150
0,3,1,0,3,4150
0,3,3,3,2,4150
0,3,1,8,2,4150
0,3,7,1,1,4150
0,3,5,6,1,4150
0,3,3,11,1,4150
0,3,1,16,1,4150
0,3,9,4,0,4150
0,3,7,9,0,4150
0,3,5,14,0,4150
0,3,3,19,0,4150
0,2,3,0,3,4150
0,2,1,5,3,4150
0,2,5,3,2,4150
0,2,3,8,2,4150
0,2,1,13,2,4150
0,2,9,1,1,4150
0,2,7,6,1,4150
0,2,5,11,1,4150
0,2,3,16,1,4150
0,2,1,21,1,4150
0,2,11,4,0,4150
0,2,9,9,0,4150
0,2,7,14,0,4150
0,2,5,19,0,4150
0,1,1,2,4,4150
0,1,5,0,3,4150
0,1,3,5,3,4150
0,1,1,10,3,4150
0,1,7,3,2,4150
0,1,5,8,2,4150
0,1,3,13,2,4150
0,1,1,18,2,4150
0,1,11,1,1,4150
0,1,9,6,1,4150
0,1,7,11,1,4150
0,1,5,16,1,4150
0,1,3,21,1,4150
0,1,13,4,0,4150
0,1,11,9,0,4150
0,1,9,14,0,4150
0,1,7,19,0,4150
0,0,3,2,4,4150
0,0,1,7,4,4150
0,0,7,0,3,4150
0,0,5,5,3,4150
0,0,3,10,3,4150
0,0,1,15,3,4150
0,0,9,3,2,4150
0,0,7,8,2,4150
0,0,5,13,2,4150
0,0,3,18,2,4150
0,0,13,1,1,4150
0,0,11,6,1,4150
0,0,9,11,1,4150
0,0,7,16,1,4150
0,0,5,21,1,4150
0,0,15,4,0,4150
0,0,13,9,0,4150
0,0,11,14,0,4150
0,0,9,19,0,4150
3,1,0,1,0,4200
3,0,2,1,0,4200
3,0,0,6,0,4200
2,3,0,3,0,4200
2,2,0,0,1,4200
2,2,2,3,0,4200
2,2,0,8,0,4200
2,1,2,0,1,4200
2,1,0,5,1,4200
2,1,4,3,0,4200
2,1,2,8,0,4200
2,1,0,13,0,4200
2,0,0,2,2,4200
2,0,4,0,1,4200
2,0,2,5,1,4200
2,0,0,10,1,4200
2,0,6,3,0,4200
2,0,4,8,0,4200
2,0,2,13,0,4200
2,0,0,18,0,4200
1,6,0,0,0,4200
1,5,2,0,0,4200
1,5,0,5,0,4200
1,4,0,2,1,4200
1,4,4,0,0,4200
1,4,2,5,0,4200
1,4,0,10,0,4200
1,3,2,2,1,4200
1,3,0,7,1,4200
1,3,6,0,0,4200
1,3,4,5,0,4200
1,3,2,10,0,4200
1,3,0,15,0,4200
1,2,0,4,2,4200
1,2,4,2,1,4200
1,2,2,7,1,4200
1,2,0,12,1,4200
1,2,8,0,0,4200
1,2,6,5,0,4200
1,2,4,10,0,4200
1,2,2,15,0,4200
1,2,0,20,0,4200
1,1,0,1,3,4200
1,1,2,4,2,4200
1,1,0,9,2,4200
1,1,6,2,1,4200
1,1,4,7,1,4200
1,1,2,12,1,4200
1,1,0,17,1,4200
1,1,10,0,0,4200
1,1,8,5,0,4200
1,1,6,10,0,4200
1,1,4,15,0,4200
1,1,2,20,0,4200
1,0,2,1,3,4200
1,0,0,6,3,4200
1,0,4,4,2,4200
1,0,2,9,2,4200
1,0,0,14,2,4200
1,0,8,2,1,4200
1,0,6,7,1,4200
1,0,4,12,1,4200
1,0,2,17,1,4200
1,0,0,22,1,4200
1,0,12,0,0,4200
1,0,10,5,0,4200
1,0,8,10,0,4200
1,0,6,15,0,4200
1,0,4,20,0,4200
0,8,0,2,0,4200
0,7,2,2,0,4200
0,7,0,7,0,4200
0,6,0,4,1,4200
0,6,4,2,0,4200
0,6,2,7,0,4200
0,6,0,12,0,4200
0,5,0,1,2,4200
0,5,2,4,1,4200
0,5,0,9,1,4200
0,5,6,2,0,4200
0,5,4,7,0,4200
0,5,2,12,0,4200
0,5,0,17,0,4200
0,4,2,1,2,4200
0,4,0,6,2,4200
0,4,4,4,1,4200
0,4,2,9,1,4200
0,4,0,14,1,4200
0,4,8,2,0,4200
0,4,6,7,0,4200
0,4,4,12,0,4200
0,4,2,17,0,4200
0,4,0,22,0,4200
0,3,0,3,3,4200
0,3,4,1,2,4200
0,3,2,6,2,4200
0,3,0,11,2,4200
0,3,6,4,1,4200
0,3,4,9,1,4200
0,3,2,14,1,4200
0,3,0,19,1,4200
0,3,10,2,0,4200
0,3,8,7,0,4200
0,3,6,12,0,4200
0,3,4,17,0,4200
0,3,2,22,0,4200
0,2,0,0,4,4200
0,2,2,3,3,4200
0,2,0,8,3,4200
0,2,6,1,2,4200
0,2,4,6,2,4200
0,2,2,11,2,4200
0,2,0,16,2,4200
0,2,8,4,1,4200
0,2,6,9,1,4200
0,2,4,14,1,4200
0,2,2,19,1,4200
0,2,12,2,0,4200
0,2,10,7,0,4200
0,2,8,12,0,4200
0,2,6,17,0,4200
0,2,4,22,0,4200
0,1,2,0,4,4200
0,1,0,5,4,4200
0,1,4,3,3,4200
0,1,2,8,3,4200
0,1,0,13,3,4200
0,1,8,1,2,4200
0,1,6,6,2,4200
0,1,4,11,2,4200
0,1,2,16,2,4200
0,1,0,21,2,4200
0,1,10,4,1,4200
0,1,8,9,1,4200
0,1,6,14,1,4200
0,1,4,19,1,4200
0,1,14,2,0,4200
0,1,12,7,0,4200
0,1,10,12,0,4200
0,1,8,17,0,4200
0,1,6,22,0,4200
0,0,0,2,5,4200
0,0,4,0,4,4200
0,0,2,5,4,4200
0,0,0,10,4,4200
0,0,6,3,3,4200
0,0,4,8,3,4200
0,0,2,13,3,4200
0,0,0,18,3,4200
0,0,10,1,2,4200
0,0,8,6,2,4200
0,0,6,11,2,4200
0,0,4,16,2,4200
0,0,2,21,2,4200
0,0,12,4,1,4200
0,0,10,9,1,4200
0,0,8,14,1,4200
0,0,6,19,1,4200
0,0,14,7,0,4200
0,0,12,12,0,4200
0,0,10,17,0,4200
0,0,8,22,0,4200
3,0,1,4,0,4250
2,3,1,1,0,4250
2,2,3,1,0,4250
2,2,1,6,0,4250
2,1,1,3,1,4250
2,1,5,1,0,4250
2,1,3,6,0,4250
2,1,1,11,0,4250
2,0,1,0,2,4250
2,0,3,3,1,4250
2,0,1,8,1,4250
2,0,7,1,0,4250
2,0,5,6,0,4250
2,0,3,11,0,4250
2,0,1,16,0,4250
1,5,1,3,0,4250
1,4,1,0,1,4250
